index;smorfia;classes;;;;;;;;;
0;;background;;;;;;;;;
585;55;hair slide;;;;;;;;;
586;20;hair spray;;;;;;;;;
587;11;half track;;;;;;;;;
588;29;hammer;;;;;;;;;
589;65;hamper;;;;;;;;;
590;55;hand blower; blow dryer; blow drier; hair dryer; hair drier;;;;;
591;74;hand-held computer; hand-held microcomputer;;;;;;;;
592;70;handkerchief; hankie; hanky; hankey;;;;;;
593;70;hard disc; hard disk; fixed disk;;;;;;;
594;74;harmonica; mouth organ; harp; mouth harp;;;;;;
595;55;harp;;;;;;;;;
596;50;harvester; reaper;;;;;;;;
597;27;hatchet;;;;;;;;;
598;34;holster;;;;;;;;;
599;62;home theater; home theatre;;;;;;;;
600;66;honeycomb;;;;;;;;;
601;3;hook; claw;;;;;;;;
602;84;hoopskirt; crinoline;;;;;;;;
603;47;horizontal bar; high bar;;;;;;;;
604;46;horse cart; horse-cart;;;;;;;;
605;20;hourglass;;;;;;;;;
606;55;iPod;;;;;;;;;
607;58;iron; smoothing iron;;;;;;;;
608;26;"""jack-o-lantern""";;;;;;;;;
609;43;jean; blue jean; denim;;;;;;;
610;15;jeep; landrover;;;;;;;;
611;71;jersey; T-shirt; tee shirt;;;;;;;
612;32;jigsaw puzzle;;;;;;;;;
613;33;jinrikisha; ricksha; rickshaw;;;;;;;
614;19;joystick;;;;;;;;;
615;25;kimono;;;;;;;;;
616;4;knee pad;;;;;;;;;
617;12;knot;;;;;;;;;
618;75;lab coat; laboratory coat;;;;;;;;
619;61;ladle;;;;;;;;;
620;6;lampshade; lamp shade;;;;;;;;
621;74;laptop; laptop computer;;;;;;;;
622;11;lawn mower; mower;;;;;;;;
623;25;lens cap; lens cover;;;;;;;;
624;41;letter opener; paper knife; paperknife;;;;;;;
625;17;library;;;;;;;;;
626;71;lifeboat;;;;;;;;;
627;14;lighter; light; igniter; ignitor;;;;;;
628;41;limousine; limo;;;;;;;;
629;49;liner; ocean liner;;;;;;;;
630;52;lipstick; lip rouge;;;;;;;;
631;68;Loafer;;;;;;;;;
632;79;lotion;;;;;;;;;
633;36;loudspeaker; speaker; speaker unit; loudspeaker system; speaker system;;;;;
634;71;loupe;" ""jewelers loupe""";;;;;;;;
635;15;lumbermill; sawmill;;;;;;;;
636;2;magnetic compass;;;;;;;;;
637;24;mailbag; postbag;;;;;;;;
638;32;mailbox; letter box;;;;;;;;
639;2;maillot;;;;;;;;;
640;2;maillot; tank suit;;;;;;;;
641;19;manhole cover;;;;;;;;;
642;21;maraca;;;;;;;;;
643;55;marimba; xylophone;;;;;;;;
644;19;mask;;;;;;;;;
645;18;matchstick;;;;;;;;;
646;68;maypole;;;;;;;;;
647;42;maze; labyrinth;;;;;;;;
648;44;measuring cup;;;;;;;;;
649;85;medicine chest; medicine cabinet;;;;;;;;
650;12;megalith; megalithic structure;;;;;;;;
651;44;microphone; mike;;;;;;;;
652;8;microwave; microwave oven;;;;;;;;
653;23;military uniform;;;;;;;;;
654;29;milk can;;;;;;;;;
655;26;minibus;;;;;;;;;
656;66;miniskirt; mini;;;;;;;;
657;18;minivan;;;;;;;;;
658;44;missile;;;;;;;;;
659;2;mitten;;;;;;;;;
660;62;mixing bowl;;;;;;;;;
661;46;mobile home; manufactured home;;;;;;;;
662;18;Model T;;;;;;;;;
663;39;modem;;;;;;;;;
664;16;monastery;;;;;;;;;
665;62;monitor;;;;;;;;;
666;88;moped;;;;;;;;;
667;79;mortar;;;;;;;;;
668;14;mortarboard;;;;;;;;;
669;6;mosque;;;;;;;;;
670;30;mosquito net;;;;;;;;;
671;88;motor scooter; scooter;;;;;;;;
672;31;mountain bike; all-terrain bike; off-roader;;;;;;;
673;69;mountain tent;;;;;;;;;
674;61;mouse; computer mouse;;;;;;;;
675;60;mousetrap;;;;;;;;;
676;88;moving van;;;;;;;;;
677;8;muzzle;;;;;;;;;
678;62;nail;;;;;;;;;
679;12;neck brace;;;;;;;;;
680;41;necklace;;;;;;;;;
681;28;nipple;;;;;;;;;
682;74;notebook; notebook computer;;;;;;;;
683;4;obelisk;;;;;;;;;
684;1;oboe; hautboy; hautbois;;;;;;;
685;20;ocarina; sweet potato;;;;;;;;
686;6;odometer; hodometer; mileometer; milometer;;;;;;
687;20;oil filter;;;;;;;;;
688;51;organ; pipe organ;;;;;;;;
689;73;oscilloscope; scope; cathode-ray oscilloscope; CRO;;;;;;
690;84;overskirt;;;;;;;;;
691;11;oxcart;;;;;;;;;
692;41;oxygen mask;;;;;;;;;
693;3;packet;;;;;;;;;
694;55;paddle; boat paddle;;;;;;;;
695;76;paddlewheel; paddle wheel;;;;;;;;
696;52;padlock;;;;;;;;;
697;44;paintbrush;;;;;;;;;
698;55;pajama; pyjama;" ""pjs"""; jammies;;;;;;
699;56;palace;;;;;;;;;
700;78;panpipe; pandean pipe; syrinx;;;;;;;
701;80;paper towel;;;;;;;;;
702;7;parachute; chute;;;;;;;;
703;82;parallel bars; bars;;;;;;;;
704;55;park bench;;;;;;;;;
705;47;parking meter;;;;;;;;;
706;22;passenger car; coach; carriage;;;;;;;
707;15;patio; terrace;;;;;;;;
708;40;pay-phone; pay-station;;;;;;;;
709;21;pedestal; plinth; footstall;;;;;;;
710;60;pencil box; pencil case;;;;;;;;
711;43;pencil sharpener;;;;;;;;;
712;59;perfume; essence;;;;;;;;
713;74;Petri dish;;;;;;;;;
714;31;photocopier;;;;;;;;;
715;10;pick; plectrum; plectron;;;;;;;
716;26;pickelhaube;;;;;;;;;
717;60;picket fence; paling;;;;;;;;
718;18;pickup; pickup truck;;;;;;;;
719;6;pier;;;;;;;;;
720;6;piggy bank; penny bank;;;;;;;;
721;44;pill bottle;;;;;;;;;
722;31;pillow;;;;;;;;;
723;9;ping-pong ball;;;;;;;;;
724;31;pinwheel;;;;;;;;;
725;55;pirate; pirate ship;;;;;;;;
726;8;pitcher; ewer;;;;;;;;
727;11;plane;" ""carpenters plane"""; woodworking plane;;;;;;;
728;90;planetarium;;;;;;;;;
729;90;plastic bag;;;;;;;;;
730;2;plate rack;;;;;;;;;
731;22;plow; plough;;;;;;;;
732;29;plunger;" ""plumbers helper""";;;;;;;;
733;5;Polaroid camera; Polaroid Land camera;;;;;;;;
734;74;pole;;;;;;;;;
735;53;police van; police wagon; paddy wagon; patrol wagon; wagon; black Maria;;;;
736;71;poncho;;;;;;;;;
737;31;pool table; billiard table; snooker table;;;;;;;
738;22;pop bottle; soda bottle;;;;;;;;
739;44;pot; flowerpot;;;;;;;;
740;19;"""potters wheel""";;;;;;;;;
741;62;power drill;;;;;;;;;
742;23;prayer rug; prayer mat;;;;;;;;
743;32;printer;;;;;;;;;
744;71;prison; prison house;;;;;;;;
745;28;projectile; missile;;;;;;;;
746;41;projector;;;;;;;;;
747;55;puck; hockey puck;;;;;;;;
748;87;punching bag; punch bag; punching ball; punchball;;;;;;
749;24;purse;;;;;;;;;
750;77;quill; quill pen;;;;;;;;
751;9;quilt; comforter; comfort; puff;;;;;;
752;68;racer; race car; racing car;;;;;;;
753;28;racket; racquet;;;;;;;;
754;50;radiator;;;;;;;;;
755;55;radio; wireless;;;;;;;;
756;32;radio telescope; radio reflector;;;;;;;;
757;13;rain barrel;;;;;;;;;
758;46;recreational vehicle; RV; R.V.;;;;;;;
759;2;reel;;;;;;;;;
760;5;reflex camera;;;;;;;;;
761;37;refrigerator; icebox;;;;;;;;
762;19;remote control; remote;;;;;;;;
763;36;restaurant; eating house; eating place; eatery;;;;;;
764;70;revolver; six-gun; six-shooter;;;;;;;
765;61;rifle;;;;;;;;;
766;5;rocking chair; rocker;;;;;;;;
767;42;rotisserie;;;;;;;;;
768;1;rubber eraser; rubber; pencil eraser;;;;;;;
769;59;rugby ball;;;;;;;;;
770;18;rule; ruler;;;;;;;;
771;3;running shoe;;;;;;;;;
772;75;safe;;;;;;;;;
773;14;safety pin;;;;;;;;;
774;16;saltshaker; salt shaker;;;;;;;;
775;43;sandal;;;;;;;;;
776;69;sarong;;;;;;;;;
777;77;sax; saxophone;;;;;;;;
778;31;scabbard;;;;;;;;;
779;83;scale; weighing machine;;;;;;;;
780;44;school bus;;;;;;;;;
781;26;schooner;;;;;;;;;
782;77;scoreboard;;;;;;;;;
783;75;screen; CRT screen;;;;;;;;
784;15;screw;;;;;;;;;
785;4;screwdriver;;;;;;;;;
786;20;seat belt; seatbelt;;;;;;;;
787;16;sewing machine;;;;;;;;;
788;51;shield; buckler;;;;;;;;
789;26;shoe shop; shoe-shop; shoe store;;;;;;;
790;17;shoji;;;;;;;;;
791;63;shopping basket;;;;;;;;;
792;63;shopping cart;;;;;;;;;
793;53;shovel;;;;;;;;;
794;48;shower cap;;;;;;;;;
795;69;shower curtain;;;;;;;;;
796;24;ski;;;;;;;;;
797;19;ski mask;;;;;;;;;
798;32;sleeping bag;;;;;;;;;
799;18;slide rule; slipstick;;;;;;;;
800;17;sliding door;;;;;;;;;
801;16;slot; one-armed bandit;;;;;;;;
802;19;snorkel;;;;;;;;;
803;88;snowmobile;;;;;;;;;
804;53;snowplow; snowplough;;;;;;;;
805;11;soap dispenser;;;;;;;;;
806;9;soccer ball;;;;;;;;;
807;19;sock;;;;;;;;;
808;1;solar dish; solar collector; solar furnace;;;;;;;
809;80;sombrero;;;;;;;;;
810;22;soup bowl;;;;;;;;;
811;33;space bar;;;;;;;;;
812;80;space heater;;;;;;;;;
813;30;space shuttle;;;;;;;;;
814;61;spatula;;;;;;;;;
815;5;speedboat;;;;;;;;;
816;34;spider web;" ""spiders web""";;;;;;;;
817;70;spindle;;;;;;;;;
818;18;sports car; sport car;;;;;;;;
819;74;spotlight; spot;;;;;;;;
820;47;stage;;;;;;;;;
821;58;steam locomotive;;;;;;;;;
822;6;steel arch bridge;;;;;;;;;
823;15;steel drum;;;;;;;;;
824;26;stethoscope;;;;;;;;;
825;63;stole;;;;;;;;;
826;61;stone wall;;;;;;;;;
827;2;stopwatch; stop watch;;;;;;;;
828;62;stove;;;;;;;;;
829;549;strainer;;;;;;;;;
830;18;streetcar; tram; tramcar; trolley; trolley car;;;;;
831;3;stretcher;;;;;;;;;
832;60;studio couch; day bed;;;;;;;;
833;73;stupa; tope;;;;;;;;
834;6;submarine; pigboat; sub; U-boat;;;;;;
835;11;suit; suit of clothes;;;;;;;;
836;2;sundial;;;;;;;;;
837;2;sunglass;;;;;;;;;
838;8;sunglasses; dark glasses; shades;;;;;;;
839;79;sunscreen; sunblock; sun blocker;;;;;;;
840;6;suspension bridge;;;;;;;;;
841;3;swab; swob; mop;;;;;;;
842;46;sweatshirt;;;;;;;;;
843;2;swimming trunks; bathing trunks;;;;;;;;
844;75;swing;;;;;;;;;
845;5;switch; electric switch; electrical switch;;;;;;;
846;29;syringe;;;;;;;;;
847;6;table lamp;;;;;;;;;
848;26;tank; army tank; armored combat vehicle; armoured combat vehicle;;;;;;
849;71;tape player;;;;;;;;;
850;41;teapot;;;;;;;;;
851;8;teddy; teddy bear;;;;;;;;
852;69;television; television system;;;;;;;;
853;80;tennis ball;;;;;;;;;
854;2;thatch; thatched roof;;;;;;;;
855;35;theater curtain; theatre curtain;;;;;;;;
856;56;thimble;;;;;;;;;
857;18;thresher; thrasher; threshing machine;;;;;;;
858;60;throne;;;;;;;;;
859;45;tile roof;;;;;;;;;
860;56;toaster;;;;;;;;;
861;44;tobacco shop; tobacconist shop; tobacconist;;;;;;;
862;18;toilet seat;;;;;;;;;
863;31;torch;;;;;;;;;
864;16;totem pole;;;;;;;;;
865;29;tow truck; tow car; wrecker;;;;;;;
866;84;toyshop;;;;;;;;;
867;72;tractor;;;;;;;;;
868;23;trailer truck; tractor trailer; trucking rig; rig; articulated lorry; semi;;;;
869;78;tray;;;;;;;;;
870;4;trench coat;;;;;;;;;
871;56;tricycle; trike; velocipede;;;;;;;
872;49;trimaran;;;;;;;;;
873;22;tripod;;;;;;;;;
874;13;triumphal arch;;;;;;;;;
875;26;trolleybus; trolley coach; trackless trolley;;;;;;;
876;26;trombone;;;;;;;;;
877;59;tub; vat;;;;;;;;
878;30;turnstile;;;;;;;;;
879;42;typewriter keyboard;;;;;;;;;
880;28;umbrella;;;;;;;;;
881;13;unicycle; monocycle;;;;;;;;
882;37;upright; upright piano;;;;;;;;
883;54;vacuum; vacuum cleaner;;;;;;;;
884;44;vase;;;;;;;;;
885;75;vault;;;;;;;;;
886;60;velvet;;;;;;;;;
887;44;vending machine;;;;;;;;;
888;63;vestment;;;;;;;;;
889;83;viaduct;;;;;;;;;
890;70;violin; fiddle;;;;;;;;
891;43;volleyball;;;;;;;;;
892;90;waffle iron;;;;;;;;;
893;2;wall clock;;;;;;;;;
894;30;wallet; billfold; notecase; pocketbook;;;;;;
895;66;wardrobe; closet; press;;;;;;;
896;56;warplane; military plane;;;;;;;;
897;73;washbasin; handbasin; washbowl; lavabo; wash-hand basin;;;;;
898;13;washer; automatic washer; washing machine;;;;;;;
899;14;water bottle;;;;;;;;;
900;47;water jug;;;;;;;;;
901;11;water tower;;;;;;;;;
902;46;whiskey jug;;;;;;;;;
903;55;whistle;;;;;;;;;
904;44;wig;;;;;;;;;
905;10;window screen;;;;;;;;;
906;4;window shade;;;;;;;;;
907;6;Windsor tie;;;;;;;;;
908;21;wine bottle;;;;;;;;;
909;86;wing;;;;;;;;;
910;66;wok;;;;;;;;;
911;83;wooden spoon;;;;;;;;;
912;46;wool; woolen; woollen;;;;;;;
913;60;worm fence; snake fence; snake-rail fence; Virginia fence;;;;;;
914;28;wreck;;;;;;;;;
915;26;yawl;;;;;;;;;
916;69;yurt;;;;;;;;;
917;75;web site; website; internet site; site;;;;;;
918;45;comic book;;;;;;;;;
919;34;crossword puzzle; crossword;;;;;;;;
920;51;street sign;;;;;;;;;
921;73;traffic light; traffic signal; stoplight;;;;;;;
922;86;book jacket; dust cover; dust jacket; dust wrapper;;;;;;
923;59;menu;;;;;;;;;
924;2;plate;;;;;;;;;
925;77;guacamole;;;;;;;;;
926;2;consomme;;;;;;;;;
927;2;hot pot; hotpot;;;;;;;;
928;60;trifle;;;;;;;;;
929;10;ice cream; icecream;;;;;;;;
930;10;ice lolly; lolly; lollipop; popsicle;;;;;;
931;50;French loaf;;;;;;;;;
932;72;bagel; beigel;;;;;;;;
933;72;pretzel;;;;;;;;;
934;21;cheeseburger;;;;;;;;;
935;63;hotdog; hot dog; red hot;;;;;;;
936;84;mashed potato;;;;;;;;;
937;16;head cabbage;;;;;;;;;
938;45;broccoli;;;;;;;;;
939;16;cauliflower;;;;;;;;;
940;11;zucchini; courgette;;;;;;;;
941;90;spaghetti squash;;;;;;;;;
942;11;acorn squash;;;;;;;;;
943;11;butternut squash;;;;;;;;;
944;11;cucumber; cuke;;;;;;;;
945;58;artichoke; globe artichoke;;;;;;;;
946;16;bell pepper;;;;;;;;;
947;33;cardoon;;;;;;;;;
948;43;mushroom;;;;;;;;;
949;2;Granny Smith;;;;;;;;;
950;60;strawberry;;;;;;;;;
951;2;orange;;;;;;;;;
952;49;lemon;;;;;;;;;
953;65;fig;;;;;;;;;
954;12;pineapple; ananas;;;;;;;;
955;78;banana;;;;;;;;;
956;59;jackfruit; jak; jack;;;;;;;
957;83;custard apple;;;;;;;;;
958;57;pomegranate;;;;;;;;;
959;42;hay;;;;;;;;;
960;1;carbonara;;;;;;;;;
961;19;chocolate sauce; chocolate syrup;;;;;;;;
962;87;dough;;;;;;;;;
963;74;meat loaf; meatloaf;;;;;;;;
964;16;pizza; pizza pie;;;;;;;;
965;23;potpie;;;;;;;;;
966;73;burrito;;;;;;;;;
967;21;red wine;;;;;;;;;
968;33;espresso;;;;;;;;;
969;8;cup;;;;;;;;;
970;79;eggnog;;;;;;;;;
971;48;alp;;;;;;;;;
972;28;bubble;;;;;;;;;
973;3;cliff; drop; drop-off;;;;;;;
974;12;coral reef;;;;;;;;;
975;47;geyser;;;;;;;;;
976;13;lakeside; lakeshore;;;;;;;;
977;86;promontory; headland; head; foreland;;;;;;
978;44;sandbar; sand bar;;;;;;;;
979;80;seashore; coast; seacoast; sea-coast;;;;;;
980;31;valley; vale;;;;;;;;
981;78;volcano;;;;;;;;;
982;65;ballplayer; baseball player;;;;;;;;
983;61;groom; bridegroom;;;;;;;;
984;4;scuba diver;;;;;;;;;
985;46;rapeseed;;;;;;;;;
986;14;daisy;;;;;;;;;
987;46;"""yellow ladys slipper"""; yellow lady-slipper; Cypripedium calceolus; Cypripedium parviflorum;;;;;;
988;68;corn;;;;;;;;;
989;41;acorn;;;;;;;;;
990;12;hip; rose hip; rosehip;;;;;;;
991;25;buckeye; horse chestnut; conker;;;;;;;
992;43;coral fungus;;;;;;;;;
993;43;agaric;;;;;;;;;
994;43;gyromitra;;;;;;;;;
995;43;stinkhorn; carrion fungus;;;;;;;;
996;43;earthstar;;;;;;;;;
997;43;hen-of-the-woods; hen of the woods; Polyporus frondosus; Grifola frondosa;;;;;;
998;43;bolete;;;;;;;;;
999;7;ear; spike; capitulum;;;;;;;
1000;23;toilet tissue; toilet paper; bathroom tissue;;;;;;;
